0,1,2,layer
679,342747.5729999998,2379885.3120555556,0
680,343587.67022222205,2379885.3120555556,0
681,344427.7674444442,2381828.6953888894,0
682,345267.8646666664,2381828.6953888894,0
683,344427.7674444442,2381180.900944445,0
684,345267.8646666664,2381180.900944445,0
685,346107.9618888887,2381828.6953888894,0
686,346948.0591111109,2381828.6953888894,0
687,346107.9618888887,2381180.900944445,0
688,346948.0591111109,2381180.900944445,0
689,344847.8160555553,2380209.209277778,0
690,346528.0104999998,2380209.209277778,0
691,347788.15633333306,2381828.6953888894,0
692,348628.2535555553,2381828.6953888894,0
693,347788.15633333306,2381180.900944445,0
694,348628.2535555553,2381180.900944445,0
695,349888.3993888887,2381504.798166667,0
696,348208.2049444442,2380209.209277778,0
697,349888.3993888887,2380209.209277778,0
698,351568.59383333306,2381504.798166667,0
699,353248.78827777755,2381504.798166667,0
700,351568.59383333306,2380209.209277778,0
701,353248.78827777755,2380209.209277778,0
702,354928.98272222193,2381504.798166667,0
703,356609.1771666664,2381504.798166667,0
704,354928.98272222193,2380209.209277778,0
705,356609.1771666664,2380209.209277778,0
706,358289.3716111108,2381504.798166667,0
707,359969.5660555553,2381504.798166667,0
708,358289.3716111108,2380209.209277778,0
709,359969.5660555553,2380209.209277778,0
710,361649.7604999997,2381504.798166667,0
711,362909.90633333306,2381828.6953888894,0
712,363750.0035555553,2381828.6953888894,0
713,362909.90633333306,2381180.900944445,0
714,363750.0035555553,2381180.900944445,0
715,361649.7604999997,2380209.209277778,0
716,363329.9549444442,2380209.209277778,0
717,365010.14938888856,2381504.798166667,0
718,366690.34383333306,2381504.798166667,0
719,365010.14938888856,2380209.209277778,0
720,366690.34383333306,2380209.209277778,0
721,368370.53827777744,2381504.798166667,0
722,370050.73272222193,2381504.798166667,0
723,368370.53827777744,2380209.209277778,0
724,370050.73272222193,2380209.209277778,0
725,371730.9271666663,2381504.798166667,0
726,373411.1216111108,2381504.798166667,0
727,371730.9271666663,2380209.209277778,0
728,373411.1216111108,2380209.209277778,0
729,375931.41327777744,2380857.0037222225,0
730,379291.8021666663,2380857.0037222225,0
731,382652.1910555552,2380857.0037222225,0
732,386012.57994444406,2380857.0037222225,0
733,389372.96883333294,2380857.0037222225,0
734,392733.3577222218,2380857.0037222225,0
735,396093.7466111107,2380857.0037222225,0
736,398614.0382777773,2381504.798166667,0
737,400294.2327222218,2381504.798166667,0
738,398614.0382777773,2380209.209277778,0
739,400294.2327222218,2380209.209277778,0
740,401974.4271666662,2381504.798166667,0
741,403654.6216111107,2381504.798166667,0
742,401974.4271666662,2380209.209277778,0
743,403654.6216111107,2380209.209277778,0
744,405334.816055555,2381504.798166667,0
745,407015.0104999995,2381504.798166667,0
746,405334.816055555,2380209.209277778,0
747,407015.0104999995,2380209.209277778,0
748,408695.2049444439,2381504.798166667,0
749,410375.3993888884,2381504.798166667,0
750,408695.2049444439,2380209.209277778,0
751,410375.3993888884,2380209.209277778,0
752,411635.54522222164,2381828.6953888894,0
753,412475.6424444439,2381828.6953888894,0
754,411635.54522222164,2381180.900944445,0
755,412475.6424444439,2381180.900944445,0
756,413315.73966666614,2381828.6953888894,0
757,414155.8368888884,2381828.6953888894,0
758,413315.73966666614,2381180.900944445,0
759,414155.8368888884,2381180.900944445,0
760,412055.59383333276,2380209.209277778,0
761,413315.73966666614,2380533.1065,0
762,414155.8368888884,2380533.1065,0
763,413315.73966666614,2379885.3120555556,0
764,414155.8368888884,2379885.3120555556,0
765,414995.9341111105,2381828.6953888894,0
766,415836.03133333276,2381828.6953888894,0
767,414995.9341111105,2381180.900944445,0
768,415836.03133333276,2381180.900944445,0
769,416676.128555555,2381828.6953888894,0
770,417516.22577777726,2381828.6953888894,0
771,416676.128555555,2381180.900944445,0
772,417516.22577777726,2381180.900944445,0
773,414995.9341111105,2380533.1065,0
774,415836.03133333276,2380533.1065,0
775,414995.9341111105,2379885.3120555556,0
776,415836.03133333276,2379885.3120555556,0
777,416676.128555555,2380533.1065,0
778,417516.22577777726,2380533.1065,0
779,416676.128555555,2379885.3120555556,0
780,417516.22577777726,2379885.3120555556,0
781,418356.3229999994,2381828.6953888894,0
782,419196.42022222164,2381828.6953888894,0
783,418356.3229999994,2381180.900944445,0
784,419196.42022222164,2381180.900944445,0
785,420036.5174444439,2381828.6953888894,0
786,420876.61466666614,2381828.6953888894,0
787,420036.5174444439,2381180.900944445,0
788,420876.61466666614,2381180.900944445,0
789,418356.3229999994,2380533.1065,0
790,419196.42022222164,2380533.1065,0
791,418356.3229999994,2379885.3120555556,0
792,419196.42022222164,2379885.3120555556,0
793,420036.5174444439,2380533.1065,0
794,420876.61466666614,2380533.1065,0
795,420036.5174444439,2379885.3120555556,0
796,420876.61466666614,2379885.3120555556,0
797,421716.71188888827,2381828.6953888894,0
798,421716.71188888827,2381180.900944445,0
799,422556.8091111105,2381180.900944445,0
800,423396.90633333276,2381180.900944445,0
801,424237.003555555,2381180.900944445,0
802,421716.71188888827,2380533.1065,0
803,422556.8091111105,2380533.1065,0
804,421716.71188888827,2379885.3120555556,0
805,422556.8091111105,2379885.3120555556,0
806,423396.90633333276,2380533.1065,0
807,424237.003555555,2380533.1065,0
808,423396.90633333276,2379885.3120555556,0
809,424237.003555555,2379885.3120555556,0
810,425077.10077777714,2380533.1065,0
811,425917.1979999994,2380533.1065,0
812,425077.10077777714,2379885.3120555556,0
813,425917.1979999994,2379885.3120555556,0
814,426757.29522222164,2380533.1065,0
815,426757.29522222164,2379885.3120555556,0
816,427597.3924444439,2379885.3120555556,0
817,428437.489666666,2379885.3120555556,0
818,429277.58688888827,2379885.3120555556,0
819,430117.6841111105,2379885.3120555556,0
820,330146.11466666654,2378589.723166667,0
821,328465.92022222205,2377294.1342777777,0
822,329306.0174444443,2377941.9287222223,0
823,330146.11466666654,2377941.9287222223,0
824,329306.0174444443,2377294.1342777777,0
825,330146.11466666654,2377294.1342777777,0
826,330986.2118888887,2379237.5176111115,0
827,331826.3091111109,2379237.5176111115,0
828,330986.2118888887,2378589.723166667,0
829,331826.3091111109,2378589.723166667,0
830,332666.4063333332,2379237.5176111115,0
831,333506.5035555554,2379237.5176111115,0
832,332666.4063333332,2378589.723166667,0
833,333506.5035555554,2378589.723166667,0
834,330986.2118888887,2377941.9287222223,0
835,331826.3091111109,2377941.9287222223,0
836,330986.2118888887,2377294.1342777777,0
837,331826.3091111109,2377294.1342777777,0
838,332666.4063333332,2377941.9287222223,0
839,333506.5035555554,2377941.9287222223,0
840,332666.4063333332,2377294.1342777777,0
841,333506.5035555554,2377294.1342777777,0
842,334346.60077777755,2379237.5176111115,0
843,335186.6979999998,2379237.5176111115,0
844,334346.60077777755,2378589.723166667,0
845,335186.6979999998,2378589.723166667,0
846,336446.8438333332,2378913.620388889,0
847,334766.6493888887,2377618.0315,0
848,336446.8438333332,2377618.0315,0
849,338127.03827777755,2378913.620388889,0
850,339807.23272222205,2378913.620388889,0
851,338127.03827777755,2377618.0315,0
852,339807.23272222205,2377618.0315,0
853,341487.4271666664,2378913.620388889,0
854,343167.6216111109,2378913.620388889,0
855,341487.4271666664,2377618.0315,0
856,343167.6216111109,2377618.0315,0
857,345687.91327777755,2378265.8259444446,0
858,349048.3021666664,2378265.8259444446,0
859,352408.6910555553,2378265.8259444446,0
860,355769.0799444442,2378265.8259444446,0
861,359129.46883333306,2378265.8259444446,0
862,362489.85772222193,2378265.8259444446,0
863,365850.2466111108,2378265.8259444446,0
864,369210.6354999997,2378265.8259444446,0
865,372571.02438888856,2378265.8259444446,0
866,375931.41327777744,2378265.8259444446,0
867,379291.8021666663,2378265.8259444446,0
868,382652.1910555552,2378265.8259444446,0
869,386012.57994444406,2378265.8259444446,0
870,389372.96883333294,2378265.8259444446,0
871,392733.3577222218,2378265.8259444446,0
872,396093.7466111107,2378265.8259444446,0
873,399454.13549999957,2378265.8259444446,0
874,402814.52438888844,2378265.8259444446,0
875,406174.9132777773,2378265.8259444446,0
876,409535.3021666662,2378265.8259444446,0
877,412055.59383333276,2378913.620388889,0
878,413315.73966666614,2379237.5176111115,0
879,414155.8368888884,2379237.5176111115,0
880,413315.73966666614,2378589.723166667,0
881,414155.8368888884,2378589.723166667,0
882,412055.59383333276,2377618.0315,0
883,413735.78827777726,2377618.0315,0
884,414995.9341111105,2379237.5176111115,0
885,415836.03133333276,2379237.5176111115,0
886,414995.9341111105,2378589.723166667,0
887,415836.03133333276,2378589.723166667,0
888,416676.128555555,2379237.5176111115,0
889,417516.22577777726,2379237.5176111115,0
890,416676.128555555,2378589.723166667,0
891,417516.22577777726,2378589.723166667,0
892,415415.98272222164,2377618.0315,0
893,416676.128555555,2377941.9287222223,0
894,417516.22577777726,2377941.9287222223,0
895,416676.128555555,2377294.1342777777,0
896,417516.22577777726,2377294.1342777777,0
897,418356.3229999994,2379237.5176111115,0
898,419196.42022222164,2379237.5176111115,0
899,418356.3229999994,2378589.723166667,0
900,419196.42022222164,2378589.723166667,0
901,420036.5174444439,2379237.5176111115,0
902,420876.61466666614,2379237.5176111115,0
903,420036.5174444439,2378589.723166667,0
904,420876.61466666614,2378589.723166667,0
905,418356.3229999994,2377941.9287222223,0
906,419196.42022222164,2377941.9287222223,0
907,418356.3229999994,2377294.1342777777,0
908,419196.42022222164,2377294.1342777777,0
909,420036.5174444439,2377941.9287222223,0
910,420876.61466666614,2377941.9287222223,0
911,420036.5174444439,2377294.1342777777,0
912,420876.61466666614,2377294.1342777777,0
913,421716.71188888827,2379237.5176111115,0
914,422556.8091111105,2379237.5176111115,0
915,421716.71188888827,2378589.723166667,0
916,422556.8091111105,2378589.723166667,0
917,423396.90633333276,2379237.5176111115,0
918,424237.003555555,2379237.5176111115,0
919,423396.90633333276,2378589.723166667,0
920,424237.003555555,2378589.723166667,0
921,421716.71188888827,2377941.9287222223,0
922,422556.8091111105,2377941.9287222223,0
923,421716.71188888827,2377294.1342777777,0
924,422556.8091111105,2377294.1342777777,0
925,423396.90633333276,2377941.9287222223,0
926,424237.003555555,2377941.9287222223,0
927,423396.90633333276,2377294.1342777777,0
928,424237.003555555,2377294.1342777777,0
929,425077.10077777714,2379237.5176111115,0
930,425917.1979999994,2379237.5176111115,0
931,425077.10077777714,2378589.723166667,0
932,425917.1979999994,2378589.723166667,0
933,426757.29522222164,2379237.5176111115,0
934,427597.3924444439,2379237.5176111115,0
935,426757.29522222164,2378589.723166667,0
936,427597.3924444439,2378589.723166667,0
937,425077.10077777714,2377941.9287222223,0
938,425917.1979999994,2377941.9287222223,0
939,425077.10077777714,2377294.1342777777,0
940,425917.1979999994,2377294.1342777777,0
941,426757.29522222164,2377941.9287222223,0
942,427597.3924444439,2377941.9287222223,0
943,426757.29522222164,2377294.1342777777,0
944,427597.3924444439,2377294.1342777777,0
945,428437.489666666,2379237.5176111115,0
946,429277.58688888827,2379237.5176111115,0
947,428437.489666666,2378589.723166667,0
948,429277.58688888827,2378589.723166667,0
949,430117.6841111105,2379237.5176111115,0
950,430957.78133333276,2379237.5176111115,0
951,430117.6841111105,2378589.723166667,0
952,430957.78133333276,2378589.723166667,0
953,428437.489666666,2377941.9287222223,0
954,429277.58688888827,2377941.9287222223,0
955,428437.489666666,2377294.1342777777,0
956,429277.58688888827,2377294.1342777777,0
957,430117.6841111105,2377941.9287222223,0
958,430957.78133333276,2377941.9287222223,0
959,430117.6841111105,2377294.1342777777,0
960,430957.78133333276,2377294.1342777777,0
961,431797.8785555549,2379237.5176111115,0
962,432637.97577777714,2379237.5176111115,0
963,431797.8785555549,2378589.723166667,0
964,432637.97577777714,2378589.723166667,0
965,433478.0729999994,2379237.5176111115,0
966,433478.0729999994,2378589.723166667,0
967,434318.17022222164,2378589.723166667,0
968,431797.8785555549,2377941.9287222223,0
969,432637.97577777714,2377941.9287222223,0
970,431797.8785555549,2377294.1342777777,0
971,432637.97577777714,2377294.1342777777,0
972,433478.0729999994,2377941.9287222223,0
973,434318.17022222164,2377941.9287222223,0
974,433478.0729999994,2377294.1342777777,0
975,434318.17022222164,2377294.1342777777,0
976,435158.2674444438,2378589.723166667,0
977,435998.364666666,2378589.723166667,0
978,435158.2674444438,2377941.9287222223,0
979,435998.364666666,2377941.9287222223,0
980,435158.2674444438,2377294.1342777777,0
981,435998.364666666,2377294.1342777777,0
982,436838.46188888827,2377941.9287222223,0
983,437678.5591111105,2377941.9287222223,0
984,436838.46188888827,2377294.1342777777,0
985,437678.5591111105,2377294.1342777777,0
986,438518.65633333265,2377941.9287222223,0
987,438518.65633333265,2377294.1342777777,0
988,439358.7535555549,2377294.1342777777,0
989,440198.85077777714,2377294.1342777777,0
990,441038.9479999994,2377294.1342777777,0
991,326785.72577777767,2375998.545388889,0
992,325105.5313333332,2374702.9565,0
993,325945.6285555554,2375350.7509444444,0
994,326785.72577777767,2375350.7509444444,0
995,325945.6285555554,2374702.9565,0
996,326785.72577777767,2374702.9565,0
997,327625.8229999998,2376646.3398333336,0
998,328465.92022222205,2376646.3398333336,0
999,327625.8229999998,2375998.545388889,0
1000,328465.92022222205,2375998.545388889,0
1001,329306.0174444443,2376646.3398333336,0
1002,330146.11466666654,2376646.3398333336,0
1003,329306.0174444443,2375998.545388889,0
1004,330146.11466666654,2375998.545388889,0
1005,327625.8229999998,2375350.7509444444,0
1006,328465.92022222205,2375350.7509444444,0
1007,327625.8229999998,2374702.9565,0
1008,328465.92022222205,2374702.9565,0
1009,329306.0174444443,2375350.7509444444,0
1010,330146.11466666654,2375350.7509444444,0
1011,329306.0174444443,2374702.9565,0
1012,330146.11466666654,2374702.9565,0
1013,330986.2118888887,2376646.3398333336,0
1014,331826.3091111109,2376646.3398333336,0
1015,330986.2118888887,2375998.545388889,0
1016,331826.3091111109,2375998.545388889,0
1017,332666.4063333332,2376646.3398333336,0
1018,333506.5035555554,2376646.3398333336,0
1019,332666.4063333332,2375998.545388889,0
1020,333506.5035555554,2375998.545388889,0
1021,330986.2118888887,2375350.7509444444,0
1022,331826.3091111109,2375350.7509444444,0
1023,330986.2118888887,2374702.9565,0
1024,331826.3091111109,2374702.9565,0
1025,332666.4063333332,2375350.7509444444,0
1026,333506.5035555554,2375350.7509444444,0
1027,332666.4063333332,2374702.9565,0
1028,333506.5035555554,2374702.9565,0
1029,334766.6493888887,2376322.4426111113,0
1030,336446.8438333332,2376322.4426111113,0
1031,334766.6493888887,2375026.853722222,0
1032,336446.8438333332,2375026.853722222,0
1033,338967.1354999998,2375674.6481666667,0
1034,342327.5243888887,2375674.6481666667,0
1035,345687.91327777755,2375674.6481666667,0
1036,349048.3021666664,2375674.6481666667,0
1037,352408.6910555553,2375674.6481666667,0
1038,355769.0799444442,2375674.6481666667,0
1039,359129.46883333306,2375674.6481666667,0
1040,362489.85772222193,2375674.6481666667,0
1041,365850.2466111108,2375674.6481666667,0
1042,369210.6354999997,2375674.6481666667,0
1043,372571.02438888856,2375674.6481666667,0
1044,375931.41327777744,2375674.6481666667,0
1045,379291.8021666663,2375674.6481666667,0
1046,382652.1910555552,2375674.6481666667,0
1047,386012.57994444406,2375674.6481666667,0
1048,389372.96883333294,2375674.6481666667,0
1049,392733.3577222218,2375674.6481666667,0
1050,396093.7466111107,2375674.6481666667,0
1051,399454.13549999957,2375674.6481666667,0
1052,402814.52438888844,2375674.6481666667,0
1053,406174.9132777773,2375674.6481666667,0
1054,409535.3021666662,2375674.6481666667,0
1055,412895.6910555551,2375674.6481666667,0
1056,415415.98272222164,2376322.4426111113,0
1057,417096.17716666614,2376322.4426111113,0
1058,415415.98272222164,2375026.853722222,0
