time,elapsed_seconds,message
19:57:00,4.81e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:57:00,8.9e-06,commencing SVD factorization of lambda-scaled JtQJ
19:57:00,6.1e-06,starting REDSVD
19:57:00,1.97e-05,retrieving REDSVD components
19:57:00,8.9e-06,trimming REDSVD components to 6elements
19:57:00,7.5e-06,done REDSVD
19:57:00,6.2e-06,SVD factorization complete
19:57:00,0.0001232,commencing linear algebra multiplication to compute upgrade
19:57:00,9.7e-06,S info: rows = 6: cols = 6: size = 36: nonzeros = 6Vt info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:57:00,7.8e-06,U info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:57:00,7.4e-06,jac info: rows = 156: cols = 6: size = 936: nonzeros = 812
19:57:00,6.89e-05,linear algebra multiplication to compute upgrade complete
19:57:00,1.95e-05,commencing check of parameter bounds and gradients
19:57:00,1e-05,commencing calculation of upgrade vector
19:57:00,0.0003103,forming JtQJ matrix
19:57:00,2.94e-05,commencing to scale JtQJ matrix- first SVD...
19:57:00,5.9e-06,starting REDSVD
19:57:00,1.5e-05,retrieving REDSVD components
19:57:00,7.5e-06,trimming REDSVD components to 5elements
19:57:00,6.8e-06,done REDSVD
19:57:00,1.03e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
19:57:00,4.9e-06,JS
19:57:00,1.07e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:57:00,3.82e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
19:57:00,6.8e-06,commencing SVD factorization of lambda-scaled JtQJ
19:57:00,4.8e-06,starting REDSVD
19:57:00,1.34e-05,retrieving REDSVD components
19:57:00,6.9e-06,trimming REDSVD components to 5elements
19:57:00,6.4e-06,done REDSVD
19:57:00,4.9e-06,SVD factorization complete
19:57:00,8.23e-05,commencing linear algebra multiplication to compute upgrade
19:57:00,6.4e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
19:57:00,6e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
19:57:00,5.8e-06,jac info: rows = 156: cols = 5: size = 780: nonzeros = 676
19:57:00,4.87e-05,linear algebra multiplication to compute upgrade complete
19:57:00,1.53e-05,commencing check of parameter bounds
19:57:00,6.4e-06,limiting out of bounds pars
19:57:00,1.04e-05,change limit/bound enforcement for lambda 0.1: , scaling factor: 1
19:57:00,5.3e-06,checking for denormal floating point values
19:57:00,5.4e-06,transforming upgrade pars to model pars
19:57:00,6.1e-06,writing upgrade vector to csv file
19:57:00,0.0008972,beginning upgrade vector calculations, lambda = 1
19:57:00,9.23e-05,commencing calculation of upgrade vector
19:57:00,0.0003339,forming JtQJ matrix
19:57:00,4.36e-05,commencing to scale JtQJ matrix- first SVD...
19:57:00,8.2e-06,starting REDSVD
19:57:00,2.17e-05,retrieving REDSVD components
19:57:00,9.6e-06,trimming REDSVD components to 6elements
19:57:00,8.2e-06,done REDSVD
19:57:00,1.33e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:57:00,6e-06,JS
19:57:00,1.41e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:57:00,4e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:57:00,7.1e-06,commencing SVD factorization of lambda-scaled JtQJ
19:57:00,6e-06,starting REDSVD
19:57:00,1.98e-05,retrieving REDSVD components
19:57:00,8.8e-06,trimming REDSVD components to 6elements
19:57:00,7.3e-06,done REDSVD
19:57:00,6.1e-06,SVD factorization complete
19:57:00,0.0001031,commencing linear algebra multiplication to compute upgrade
19:57:00,8.1e-06,S info: rows = 6: cols = 6: size = 36: nonzeros = 6Vt info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:57:00,7.6e-06,U info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:57:00,7.4e-06,jac info: rows = 156: cols = 6: size = 936: nonzeros = 812
19:57:00,7.06e-05,linear algebra multiplication to compute upgrade complete
19:57:00,1.84e-05,commencing check of parameter bounds and gradients
19:57:00,9.8e-06,commencing calculation of upgrade vector
19:57:00,0.0003612,forming JtQJ matrix
19:57:00,3.75e-05,commencing to scale JtQJ matrix- first SVD...
19:57:00,1.08e-05,starting REDSVD
19:57:00,1.93e-05,retrieving REDSVD components
19:57:00,9.2e-06,trimming REDSVD components to 5elements
19:57:00,8e-06,done REDSVD
19:57:00,1.24e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
19:57:00,6.2e-06,JS
19:57:00,1.29e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:57:00,3.48e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
19:57:00,5.6e-06,commencing SVD factorization of lambda-scaled JtQJ
19:57:00,4.9e-06,starting REDSVD
19:57:00,1.32e-05,retrieving REDSVD components
19:57:00,6.7e-06,trimming REDSVD components to 5elements
19:57:00,5.8e-06,done REDSVD
19:57:00,4.9e-06,SVD factorization complete
19:57:00,7.54e-05,commencing linear algebra multiplication to compute upgrade
19:57:00,6.2e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
19:57:00,5.9e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
19:57:00,5.7e-06,jac info: rows = 156: cols = 5: size = 780: nonzeros = 676
19:57:00,4.35e-05,linear algebra multiplication to compute upgrade complete
19:57:00,1.39e-05,commencing check of parameter bounds
19:57:00,6.3e-06,limiting out of bounds pars
19:57:00,9.1e-06,change limit/bound enforcement for lambda 1: , scaling factor: 1
19:57:00,5.2e-06,checking for denormal floating point values
19:57:00,5.3e-06,transforming upgrade pars to model pars
19:57:00,5.9e-06,writing upgrade vector to csv file
19:57:00,0.0005859,beginning upgrade vector calculations, lambda = 10
19:57:00,9.92e-05,commencing calculation of upgrade vector
19:57:00,0.0005951,forming JtQJ matrix
19:57:00,7.39e-05,commencing to scale JtQJ matrix- first SVD...
19:57:00,2.04e-05,starting REDSVD
19:57:00,3.96e-05,retrieving REDSVD components
19:57:00,2.16e-05,trimming REDSVD components to 6elements
19:57:00,1.03e-05,done REDSVD
19:57:00,1.53e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
