time,elapsed_seconds,message
23:33:06,2.9e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
23:33:06,5.3e-06,commencing SVD factorization of lambda-scaled JtQJ
23:33:06,4.7e-06,starting REDSVD
23:33:06,1.35e-05,retrieving REDSVD components
23:33:06,6.8e-06,trimming REDSVD components to 5elements
23:33:06,6.1e-06,done REDSVD
23:33:06,5e-06,SVD factorization complete
23:33:06,8.36e-05,commencing linear algebra multiplication to compute upgrade
23:33:06,6.3e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
23:33:06,6.1e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
23:33:06,5.9e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
23:33:06,4.18e-05,linear algebra multiplication to compute upgrade complete
23:33:06,1.52e-05,commencing check of parameter bounds and gradients
23:33:06,7.9e-06,commencing calculation of upgrade vector
23:33:06,0.0002767,forming JtQJ matrix
23:33:06,2.02e-05,commencing to scale JtQJ matrix- first SVD...
23:33:06,9.3e-06,starting REDSVD
23:33:06,1.32e-05,retrieving REDSVD components
23:33:06,7e-06,trimming REDSVD components to 2elements
23:33:06,5.6e-06,done REDSVD
23:33:06,8.6e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
23:33:06,4.7e-06,JS
23:33:06,8.3e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
23:33:06,1.85e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
23:33:06,5e-06,commencing SVD factorization of lambda-scaled JtQJ
23:33:06,4.7e-06,starting REDSVD
23:33:06,1.02e-05,retrieving REDSVD components
23:33:06,6.4e-06,trimming REDSVD components to 3elements
23:33:06,5.2e-06,done REDSVD
23:33:06,4.7e-06,SVD factorization complete
23:33:06,7.08e-05,commencing linear algebra multiplication to compute upgrade
23:33:06,6e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
23:33:06,5.7e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
23:33:06,5.9e-06,jac info: rows = 135: cols = 3: size = 405: nonzeros = 393
23:33:06,3.17e-05,linear algebra multiplication to compute upgrade complete
23:33:06,1.13e-05,commencing check of parameter bounds
23:33:06,6.5e-06,limiting out of bounds pars
23:33:06,8.8e-06,change limit/bound enforcement for lambda 1: , scaling factor: 1
23:33:06,7.1e-06,checking for denormal floating point values
23:33:06,1.04e-05,transforming upgrade pars to model pars
23:33:06,9.2e-06,writing upgrade vector to csv file
23:33:06,0.0006235,beginning upgrade vector calculations, lambda = 10
23:33:06,0.0001015,commencing calculation of upgrade vector
23:33:06,0.000304,forming JtQJ matrix
23:33:06,2.83e-05,commencing to scale JtQJ matrix- first SVD...
23:33:06,6.1e-06,starting REDSVD
23:33:06,1.55e-05,retrieving REDSVD components
23:33:06,8e-06,trimming REDSVD components to 4elements
23:33:06,6.3e-06,done REDSVD
23:33:06,1.06e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
23:33:06,4.9e-06,JS
23:33:06,1.03e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
23:33:06,2.54e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
