time,elapsed_seconds,message
05:56:26,0.0011314,beginning upgrade vector calculations, lambda = 0.1
05:56:26,0.0002073,commencing calculation of upgrade vector
05:56:26,0.0003534,forming JtQJ matrix
05:56:26,4.51e-05,commencing to scale JtQJ matrix- first SVD...
05:56:26,1.25e-05,starting REDSVD
05:56:26,3.1e-05,retrieving REDSVD components
05:56:26,1.56e-05,trimming REDSVD components to 5elements
05:56:26,1.3e-05,done REDSVD
05:56:26,2.06e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,9.8e-06,JS
05:56:26,1.76e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:56:26,4.86e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,1.24e-05,commencing SVD factorization of lambda-scaled JtQJ
05:56:26,9.4e-06,starting REDSVD
05:56:26,2.18e-05,retrieving REDSVD components
05:56:26,1.25e-05,trimming REDSVD components to 5elements
05:56:26,1.09e-05,done REDSVD
05:56:26,9.2e-06,SVD factorization complete
05:56:26,0.0001395,commencing linear algebra multiplication to compute upgrade
05:56:26,1.25e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,1.17e-05,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,1.17e-05,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:56:26,5.21e-05,linear algebra multiplication to compute upgrade complete
05:56:26,2.19e-05,commencing check of parameter bounds and gradients
05:56:26,1.31e-05,commencing calculation of upgrade vector
05:56:26,0.0002566,forming JtQJ matrix
05:56:26,3.97e-05,commencing to scale JtQJ matrix- first SVD...
05:56:26,1.08e-05,starting REDSVD
05:56:26,2.08e-05,retrieving REDSVD components
05:56:26,1.27e-05,trimming REDSVD components to 5elements
05:56:26,1.05e-05,done REDSVD
05:56:26,1.68e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,9.1e-06,JS
05:56:26,1.77e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:56:26,3.96e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,1.04e-05,commencing SVD factorization of lambda-scaled JtQJ
05:56:26,9.1e-06,starting REDSVD
05:56:26,2.06e-05,retrieving REDSVD components
05:56:26,1.23e-05,trimming REDSVD components to 5elements
05:56:26,1.05e-05,done REDSVD
05:56:26,9.1e-06,SVD factorization complete
05:56:26,0.0001306,commencing linear algebra multiplication to compute upgrade
05:56:26,1.19e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,1.08e-05,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,1.08e-05,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:56:26,5.04e-05,linear algebra multiplication to compute upgrade complete
05:56:26,3.48e-05,commencing check of parameter bounds
05:56:26,1.29e-05,limiting out of bounds pars
05:56:26,1.62e-05,change limit/bound enforcement for lambda 0.1: , scaling factor: 1
05:56:26,9.2e-06,checking for denormal floating point values
05:56:26,9.7e-06,transforming upgrade pars to model pars
05:56:26,1e-05,writing upgrade vector to csv file
05:56:26,0.0007156,beginning upgrade vector calculations, lambda = 1
05:56:26,8.82e-05,commencing calculation of upgrade vector
05:56:26,0.0002696,forming JtQJ matrix
05:56:26,3.81e-05,commencing to scale JtQJ matrix- first SVD...
05:56:26,9.2e-06,starting REDSVD
05:56:26,1.99e-05,retrieving REDSVD components
05:56:26,1.19e-05,trimming REDSVD components to 5elements
05:56:26,9.3e-06,done REDSVD
05:56:26,1.57e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,7.7e-06,JS
05:56:26,1.42e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:56:26,3.8e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,8.4e-06,commencing SVD factorization of lambda-scaled JtQJ
05:56:26,7.5e-06,starting REDSVD
05:56:26,1.77e-05,retrieving REDSVD components
05:56:26,1.06e-05,trimming REDSVD components to 5elements
05:56:26,9.2e-06,done REDSVD
05:56:26,7e-06,SVD factorization complete
05:56:26,0.0001084,commencing linear algebra multiplication to compute upgrade
05:56:26,9.4e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,8.7e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,8.4e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:56:26,5.65e-05,linear algebra multiplication to compute upgrade complete
05:56:26,2e-05,commencing check of parameter bounds and gradients
05:56:26,9.8e-06,commencing calculation of upgrade vector
05:56:26,0.0002428,forming JtQJ matrix
05:56:26,3.6e-05,commencing to scale JtQJ matrix- first SVD...
05:56:26,1.19e-05,starting REDSVD
05:56:26,1.88e-05,retrieving REDSVD components
05:56:26,9.9e-06,trimming REDSVD components to 5elements
05:56:26,8.4e-06,done REDSVD
05:56:26,1.47e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,6.8e-06,JS
05:56:26,1.38e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:56:26,3.65e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,9e-06,commencing SVD factorization of lambda-scaled JtQJ
05:56:26,7.9e-06,starting REDSVD
05:56:26,1.88e-05,retrieving REDSVD components
05:56:26,1.2e-05,trimming REDSVD components to 5elements
05:56:26,9.5e-06,done REDSVD
05:56:26,7.2e-06,SVD factorization complete
05:56:26,0.0001085,commencing linear algebra multiplication to compute upgrade
05:56:26,1e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,8.9e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,9.2e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:56:26,4.35e-05,linear algebra multiplication to compute upgrade complete
05:56:26,1.61e-05,commencing check of parameter bounds
05:56:26,8.5e-06,limiting out of bounds pars
05:56:26,1.26e-05,change limit/bound enforcement for lambda 1: , scaling factor: 1
05:56:26,7.7e-06,checking for denormal floating point values
05:56:26,8.2e-06,transforming upgrade pars to model pars
05:56:26,8e-06,writing upgrade vector to csv file
05:56:26,0.0004552,beginning upgrade vector calculations, lambda = 10
05:56:26,8.29e-05,commencing calculation of upgrade vector
05:56:26,0.0002733,forming JtQJ matrix
05:56:26,3.9e-05,commencing to scale JtQJ matrix- first SVD...
05:56:26,1.09e-05,starting REDSVD
